year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,8,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",538,152,48.12,5.77,16.85,0,81.26,9,2,13254,4943,508,707,0,
2023,8,AA,American Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",62,18,6.5,0.47,0,0,11.02,0,0,2010,581,9,0,0,
2023,8,AA,American Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",134,28,7.92,3.02,4.5,0,12.56,5,0,1547,339,254,105,0,
2023,8,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",124,23,8.66,0,7.83,0,6.51,5,0,1185,558,0,301,0,
2023,8,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",247,63,21.89,1,4.4,0,35.7,3,1,7256,1302,100,273,0,
2023,8,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",216,50,23.66,0.43,4.05,0,21.87,1,1,4060,2270,17,368,0,
2023,8,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",297,106,32.08,2.92,3.63,1,66.37,2,0,11702,3488,259,220,178,
2023,8,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4397,941,239.87,40.4,234.33,4.03,422.37,56,12,94427,26135,5095,13348,167,
2023,8,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",260,67,24.34,4,6.23,0,32.43,5,1,12245,3986,674,279,0,
2023,8,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",354,100,31.49,2.37,15.42,0,50.72,5,3,8740,1782,476,854,0,
2023,8,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",358,100,33.95,3.64,11.4,0.04,50.97,4,0,10803,4035,343,506,3,
2023,8,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",4135,950,269.45,51.26,180.99,0.08,448.22,60,7,106729,36784,4914,8163,14,
2023,8,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4513,824,283.45,27.58,95.27,2.5,415.2,30,10,109272,49607,1742,3609,232,
2023,8,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",586,178,54.57,5.95,19.58,0.52,97.37,11,0,15503,3342,654,864,11,
2023,8,AA,American Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",170,49,10.75,1.1,7.81,0,29.34,0,0,3509,834,42,331,0,
2023,8,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",97,25,9.46,0,0.72,0,14.82,3,0,2328,483,0,30,0,
2023,8,AA,American Airlines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",172,41,12.16,2.33,8.32,0,18.19,3,0,2642,666,189,323,0,
2023,8,AA,American Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",223,55,19.45,2.24,6.21,0,27.1,1,1,4965,1700,193,289,0,
2023,8,AA,American Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",4,2,0.69,0,0.81,0,0.51,0,0,178,61,0,68,0,
2023,8,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",997,295,92.44,10.51,34.38,0,157.67,20,1,28502,8196,903,1870,0,
2023,8,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",338,111,37.52,4.68,5.75,0.64,62.41,8,0,11513,4418,380,289,35,
2023,8,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",230,59,18.45,1.9,7.03,0,31.63,1,0,5252,2444,192,267,0,
2023,8,AA,American Airlines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",63,18,1.91,1.76,1.58,0.93,11.83,2,1,1790,110,290,128,38,
2023,8,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",390,114,30.59,2.97,23.37,0,57.08,7,1,9970,2939,242,1053,0,
2023,8,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",789,249,84.73,6.86,37.85,0.54,119.02,8,2,25312,9148,891,1985,35,
2023,8,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",671,183,61.8,5.44,21.1,0.78,93.89,4,1,16724,6162,205,894,29,
2023,8,AA,American Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",164,45,7.25,5.95,7.87,0.72,23.2,5,1,5444,1038,390,365,21,
2023,8,AA,American Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",123,36,12.93,0,1.93,0,21.14,2,0,2638,776,0,80,0,
2023,8,AA,American Airlines Inc.,SBP,"San Luis Obispo, CA: San Luis County Regional",60,23,9.3,0.77,2.17,0,10.77,0,0,3742,528,511,324,0,
2023,8,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",260,81,36.3,5.43,8.22,0.01,31.03,3,0,8545,4730,632,338,1,
2023,8,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",641,189,61.79,10.27,40.74,1.59,74.61,5,0,14516,4349,1070,1574,84,
2023,8,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",918,276,94.14,8.78,45.44,0,127.63,5,1,28084,12613,680,1829,0,
2023,8,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",171,33,18.17,0.89,2.92,1.3,9.72,0,0,3896,2821,155,143,50,
2023,8,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",293,82,29.23,6.67,13.53,0.03,32.54,2,1,6076,2586,329,672,4,
2023,8,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",313,119,43.71,1.08,10.82,0,63.39,3,1,10264,3366,49,512,0,
2023,8,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",315,111,41.88,1.89,13.13,0,54.1,1,0,7722,2902,149,550,0,
2023,8,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",577,112,44.65,4.66,24.16,0.6,37.92,5,1,8848,3918,280,753,21,
2023,8,AA,American Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",125,39,12.27,1.28,7,0,18.45,8,0,3587,1305,164,288,0,
2023,8,AA,American Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",582,191,69.94,9.16,26.13,0.2,85.58,2,1,15799,5974,870,969,72,
2023,8,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",113,11,1.2,1.84,5.63,0,2.33,0,0,853,148,159,209,0,
2023,8,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",47,12,6.21,1.88,1.79,0,2.12,0,0,453,245,60,66,0,
2023,8,AA,American Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",135,42,13.43,1.28,4.65,0.36,22.27,1,1,3026,794,147,181,39,
2023,8,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",1029,289,83.75,8.57,63.52,2.76,130.4,73,2,26179,7021,944,3402,93,
2023,8,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",167,46,23.06,1.36,2.48,0.18,18.91,2,0,4889,3018,65,124,7,
2023,8,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",260,69,26.88,1.57,6.6,0,33.95,3,2,4472,1972,191,238,0,
2023,8,AA,American Airlines Inc.,TVC,"Traverse City, MI: Cherry Capital",31,12,3.72,0,0.28,0,8,0,0,969,186,0,6,0,
2023,8,AA,American Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",115,31,10.4,0.24,5.08,0.21,15.08,1,0,1793,571,20,234,17,
2023,8,AA,American Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",219,76,18.84,3.83,17.73,0,35.59,1,0,7843,1685,628,760,0,
2023,8,AA,American Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",60,15,2.43,0,2.07,0,10.5,1,1,2577,232,0,110,0,
2023,8,AS,Alaska Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",79,21,6.21,0.16,7.57,0,7.06,0,0,1054,561,13,231,0,
2023,8,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",9,1,1,0,0,0,0,1,0,23,23,0,0,0,
2023,8,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",79,12,3.14,0,2.69,0,6.17,2,0,411,143,0,67,0,
2023,8,AS,Alaska Airlines Inc.,AKN,"King Salmon, AK: King Salmon Airport",39,4,1.8,0,0.58,0,1.63,0,0,120,54,0,18,0,
2023,8,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1463,312,76.22,0.92,100.1,24.46,110.29,10,1,12998,3741,328,3051,638,
2023,8,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",124,24,6.6,0,10.13,0,7.27,0,2,987,241,0,450,0,
2023,8,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",279,61,16.45,0.37,33.74,0,10.44,1,0,2715,1177,11,1153,0,
2023,8,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",62,12,3.24,1,3.95,0,3.81,4,0,372,71,26,119,0,
2023,8,AS,Alaska Airlines Inc.,BNA,"Nashville, TN: Nashville International",89,18,6.5,0,4.82,0,6.68,0,0,577,313,0,107,0,
2023,8,AS,Alaska Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",27,9,1.92,0,2.34,0,4.73,0,0,607,296,0,55,0,
2023,8,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",257,63,12.3,5.4,34.58,0.1,10.63,0,0,3581,670,259,1915,2,
2023,8,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",31,9,2.9,1,0.9,0,4.2,0,0,536,231,45,42,0,
2023,8,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",182,43,11.67,0,15.75,0,15.59,0,2,1859,461,0,562,0,
2023,8,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",62,11,4.41,0,2.54,0,4.05,0,1,319,121,0,80,0,
2023,8,AS,Alaska Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",89,21,8.05,0,4.76,0,8.19,0,0,797,425,0,166,0,
2023,8,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",62,14,2.38,0,2.32,0,9.31,0,0,681,68,0,123,0,
2023,8,AS,Alaska Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",31,5,2.44,0,2.56,0,0,0,2,126,66,0,60,0,
2023,8,AS,Alaska Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",62,8,3.73,0,2.58,0,1.7,0,0,267,166,0,60,0,
2023,8,AS,Alaska Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",62,9,4.88,0,2.36,0,1.76,0,1,263,167,0,63,0,
2023,8,AS,Alaska Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",31,3,0.92,0,1.43,0,0.66,0,0,183,120,0,44,0,
2023,8,AS,Alaska Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",87,14,5.96,0,5.93,0,2.11,0,0,437,206,0,165,0,
2023,8,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",155,34,6.1,0,21.51,0,6.4,0,1,1611,394,0,887,0,
2023,8,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",216,36,6.43,1.62,16.56,0,11.39,0,1,2322,850,76,897,0,
2023,8,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",235,96,23.23,0,52.72,1.67,18.38,0,2,4188,1076,0,2237,49,
2023,8,AS,Alaska Airlines Inc.,DLG,"Dillingham, AK: Dillingham Airport",35,4,1,0,0.21,0,2.79,1,0,126,33,0,10,0,
2023,8,AS,Alaska Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",62,12,3.22,0,3.58,0,5.2,0,1,394,118,0,125,0,
2023,8,AS,Alaska Airlines Inc.,ELP,"El Paso, TX: El Paso International",31,12,1.78,0,7.54,0.69,1.98,0,0,324,68,0,167,18,
2023,8,AS,Alaska Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",31,13,1.91,0,8.04,0,3.05,0,0,423,134,0,212,0,
2023,8,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",337,80,22.1,1.09,34.05,0,22.77,3,0,4694,1556,232,1051,0,
2023,8,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",241,49,8.56,0,19.83,0,20.61,0,0,1976,394,0,509,0,
2023,8,AS,Alaska Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",31,9,4.8,0,2.98,0,1.22,0,0,238,104,0,112,0,
2023,8,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",31,11,1.06,1,7.22,0,1.71,0,1,419,35,119,193,0,
2023,8,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",217,65,18.57,4.9,13.94,2.64,24.94,1,0,2473,726,218,416,55,
2023,8,AS,Alaska Airlines Inc.,GST,"Gustavus, AK: Gustavus Airport",14,2,0,0,0.03,0,1.97,0,0,145,0,0,2,0,
2023,8,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",372,93,27.14,4.02,40.65,0.87,20.32,0,1,4502,1879,273,1439,30,
2023,8,AS,Alaska Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",248,48,11.54,1.04,12.39,1,22.03,2,1,2805,605,97,429,16,
2023,8,AS,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",89,21,9.43,0,5.9,0,5.67,0,0,944,561,0,171,0,
2023,8,AS,Alaska Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",62,19,7.98,0,2.53,0.8,7.69,0,0,735,404,0,66,16,
2023,8,AS,Alaska Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",21,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023,8,AS,Alaska Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",372,68,12.39,3.1,37.77,0,14.74,1,1,2948,656,140,1524,0,
2023,8,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",475,72,23.19,0.5,15.72,0.98,31.61,1,1,4065,1688,8,568,28,
2023,8,AS,Alaska Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",186,28,7.26,0,8.52,0,12.22,0,1,1475,430,0,298,0,
2023,8,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",248,31,14.7,0,8.86,0,7.44,1,0,1910,1161,0,290,0,
2023,8,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International",331,85,17.73,4.54,39.37,1,22.36,0,0,3733,1089,235,1424,30,
2023,8,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",860,217,61.02,4.46,83.52,3.33,64.67,4,0,13128,5908,332,2644,133,
2023,8,AS,Alaska Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",76,12,2.38,0.17,8.93,0,0.52,0,0,628,245,7,342,0,
2023,8,AS,Alaska Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",89,24,6.84,0,10.52,0,6.64,0,1,983,405,0,387,0,
2023,8,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",185,40,7.88,1.26,19.33,0.22,11.3,0,2,2172,883,112,737,18,
2023,8,AS,Alaska Airlines Inc.,MIA,"Miami, FL: Miami International",31,16,6.68,1,8.32,0,0,0,1,719,258,135,326,0,
2023,8,AS,Alaska Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",45,7,1.44,0,4.17,0,1.39,0,1,194,45,0,113,0,
2023,8,AS,Alaska Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",106,27,7.05,0.83,9.66,0,9.46,0,0,870,227,19,240,0,
2023,8,AS,Alaska Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",51,18,4.87,0,5.87,0.1,7.15,0,1,474,145,0,152,3,
2023,8,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metro Oakland International",89,28,7.49,0,8.23,1,11.28,0,0,1108,433,0,212,17,
2023,8,AS,Alaska Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",232,31,5.4,6.46,16.67,0,2.46,0,1,1783,230,749,707,0,
2023,8,AS,Alaska Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",31,10,2.9,0,5.87,0,1.24,0,0,327,154,0,146,0,
2023,8,AS,Alaska Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",44,3,2.77,0,0.23,0,0,0,0,88,80,0,8,0,
2023,8,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",35,11,4.62,0,2.2,0,4.18,0,0,317,141,0,64,0,
2023,8,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",147,49,12.56,0,19.61,0,16.83,1,0,1686,477,0,525,0,
2023,8,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",351,88,16.68,2.66,48.29,0.94,19.43,0,4,3840,1001,386,1746,17,
2023,8,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",31,7,1,0,1,0,5,0,0,187,21,0,22,0,
2023,8,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",1318,259,50.6,2.67,66.49,2.48,136.76,5,1,11977,2599,98,1916,47,
2023,8,AS,Alaska Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",62,9,3.87,0,2.47,0,2.67,0,0,291,113,0,61,0,
2023,8,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",320,94,22.33,0,43.44,0,28.23,1,1,3586,1192,0,1233,0,
2023,8,AS,Alaska Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",62,12,1.93,0,2.76,0,7.31,0,0,302,83,0,53,0,
2023,8,AS,Alaska Airlines Inc.,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",62,8,1.41,0,2.52,0,4.08,0,0,276,37,0,55,0,
2023,8,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",62,13,0.93,0,4.2,0,7.87,0,0,493,21,0,95,0,
2023,8,AS,Alaska Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",25,8,1.45,0,3.58,0,2.97,0,0,266,102,0,81,0,
2023,8,AS,Alaska Airlines Inc.,RDM,"Bend/Redmond, OR: Roberts Field",93,16,5.89,0,4.64,0,5.47,0,0,477,216,0,100,0,
2023,8,AS,Alaska Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",62,12,4.04,0,3.38,0,4.58,0,0,498,228,0,107,0,
2023,8,AS,Alaska Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",93,13,4.17,0,5.18,0,3.65,0,0,507,225,0,114,0,
2023,8,AS,Alaska Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",8,3,0.19,1,0.32,0,1.49,0,0,99,3,16,12,0,
2023,8,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",810,168,41.99,5.58,63.66,2.27,54.5,6,1,8834,2564,575,2089,38,
2023,8,AS,Alaska Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",44,15,2.52,0,5.92,0,6.56,0,0,434,74,0,119,0,
2023,8,AS,Alaska Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",31,5,1,0,1.54,0,2.46,0,0,131,18,0,38,0,
2023,8,AS,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",37,5,1.14,1,1.26,0,1.6,2,1,248,43,110,51,0,
2023,8,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",7771,1420,332.51,41.88,449.5,10.93,585.17,26,13,78535,26310,3680,14449,364,
2023,8,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",1138,218,58.04,11.88,71.79,1,75.29,3,1,12349,4311,530,2526,18,
2023,8,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",155,26,11.95,0.96,3.97,0,9.12,0,1,1266,686,49,160,0,
2023,8,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",281,44,13.26,1,7.55,1,21.19,0,0,2004,828,17,161,15,
2023,8,AS,Alaska Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",95,19,4.77,1,8.56,0,4.68,0,0,906,301,15,312,0,
2023,8,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",88,29,6.74,0,9.71,0,12.56,0,0,961,288,0,220,0,
2023,8,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",340,45,14.73,0,17.65,0,12.62,1,1,1937,913,0,514,0,
2023,8,AS,Alaska Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",89,29,10.47,0,9.57,0,8.96,0,0,1035,434,0,257,0,
2023,8,AS,Alaska Airlines Inc.,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",62,18,1.98,0,10.79,0,5.24,0,0,674,55,0,294,0,
2023,8,AS,Alaska Airlines Inc.,TPA,"Tampa, FL: Tampa International",62,17,4.46,0.93,5.74,0,5.87,4,0,582,260,14,161,0,
2023,8,AS,Alaska Airlines Inc.,TUS,"Tucson, AZ: Tucson International",31,8,2.27,0,5.73,0,0,0,0,338,145,0,193,0,
2023,8,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",62,17,4.26,0.89,5.52,1,5.33,0,0,781,290,42,140,20,
2023,8,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",62,12,2,0,2.37,0,7.63,0,0,537,161,0,50,0,
2023,8,B6,JetBlue Airways,ABQ,"Albuquerque, NM: Albuquerque International Sunport",31,18,8.61,0,3.9,0,5.49,0,0,1758,798,0,305,0,
2023,8,B6,JetBlue Airways,ACK,"Nantucket, MA: Nantucket Memorial",219,59,25.58,3.25,7.15,0,23.03,2,0,4683,1657,293,442,0,
2023,8,B6,JetBlue Airways,ALB,"Albany, NY: Albany International",62,32,15.92,2,5.85,0.47,7.76,3,0,3192,1417,66,447,52,
2023,8,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",309,132,56.63,2.85,34.86,0.32,37.34,10,5,10535,4426,131,2244,7,
2023,8,B6,JetBlue Airways,AUS,"Austin, TX: Austin - Bergstrom International",93,23,13.81,0.65,6.58,0,1.96,3,0,1237,752,47,249,0,
2023,8,B6,JetBlue Airways,AVL,"Asheville, NC: Asheville Regional",31,4,0.13,0.98,1.08,0,1.8,0,0,482,25,59,31,0,
2023,8,B6,JetBlue Airways,BDL,"Hartford, CT: Bradley International",248,117,50.31,2.12,14.08,1.19,49.29,6,0,9338,4349,55,639,33,
2023,8,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",166,55,25.72,1.55,11.97,0,15.76,7,0,4141,2079,69,630,0,
2023,8,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",3614,1330,321.33,13.74,413.34,0.79,580.8,90,5,123051,37416,854,23757,19,
2023,8,B6,JetBlue Airways,BQN,"Aguadilla, PR: Rafael Hernandez",184,73,33.16,1.31,15.36,0,23.17,8,0,6887,3662,63,663,0,
2023,8,B6,JetBlue Airways,BTV,"Burlington, VT: Burlington International",58,23,9.98,0,4.11,0,8.91,1,0,1889,621,0,220,0,
2023,8,B6,JetBlue Airways,BUF,"Buffalo, NY: Buffalo Niagara International",257,100,43.14,3.47,18.57,0,34.82,8,0,8361,2924,407,1360,0,
2023,8,B6,JetBlue Airways,BUR,"Burbank, CA: Bob Hope",31,15,10.02,0,2.65,0,2.33,1,0,844,548,0,184,0,
2023,8,B6,JetBlue Airways,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",62,11,3.96,0,1.02,0,6.02,1,0,1364,641,0,188,0,
2023,8,B6,JetBlue Airways,BZN,"Bozeman, MT: Bozeman Yellowstone International",31,7,2.69,0,1.62,0,2.68,0,0,539,130,0,40,0,
2023,8,B6,JetBlue Airways,CHS,"Charleston, SC: Charleston AFB/International",243,53,19.58,0.94,14.54,0,17.94,6,2,3377,1365,27,550,0,
2023,8,B6,JetBlue Airways,CLE,"Cleveland, OH: Cleveland-Hopkins International",89,36,18.87,0,5.73,0,11.4,2,1,1880,941,0,302,0,
2023,8,B6,JetBlue Airways,CLT,"Charlotte, NC: Charlotte Douglas International",58,16,7.81,0,3.16,0,5.02,1,3,1455,675,0,195,0,
2023,8,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",714,228,91.3,6.15,52.5,0.27,77.78,24,5,19614,8507,484,3160,28,
2023,8,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",192,73,38.61,1.47,15.25,0.14,17.52,1,1,5444,3032,62,893,3,
2023,8,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",31,14,8.77,0,1.86,0,3.38,0,0,982,604,0,106,0,
2023,8,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",182,67,33.76,0,10.62,0,22.62,4,0,4669,2347,0,516,0,
2023,8,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",520,162,63.73,1.37,25.02,0.91,70.97,14,1,14649,5386,149,1377,30,
2023,8,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1518,503,197.86,3.68,105.07,1.6,194.79,56,14,43978,19652,883,5297,71,
2023,8,B6,JetBlue Airways,HPN,"White Plains, NY: Westchester County",403,148,54.82,5.16,18.5,0.48,69.03,9,3,12786,4565,484,970,31,
2023,8,B6,JetBlue Airways,HYA,"Hyannis, MA: Cape Cod Gateway",62,6,3.14,0,0.54,0,2.33,0,1,592,292,0,37,0,
2023,8,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",93,37,20.16,1,7.5,0,8.33,2,1,3178,2008,22,325,0,
2023,8,B6,JetBlue Airways,JAX,"Jacksonville, FL: Jacksonville International",197,70,33.59,2.44,7.1,0,26.88,14,0,5379,2559,271,406,0,
2023,8,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3466,1223,385.04,21.57,221.4,2.12,592.87,109,3,113183,39141,2478,12126,148,
2023,8,B6,JetBlue Airways,LAS,"Las Vegas, NV: Harry Reid International",254,108,51.29,1.37,28.98,0.39,25.96,13,0,9155,4989,70,1681,31,
2023,8,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",1105,362,146.08,3.67,131.12,1.07,80.06,14,1,26620,13357,239,5543,40,
2023,8,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",1325,358,126.28,7.82,82.43,0.75,140.72,41,14,30214,10386,748,5516,15,
2023,8,B6,JetBlue Airways,MCI,"Kansas City, MO: Kansas City International",62,17,9.85,0,4.74,0,2.41,0,1,1592,802,0,558,0,
2023,8,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",1535,531,224.54,4.25,109.09,0.04,193.08,48,14,51826,23580,294,7426,7,
